,miR29_WT_Th2.bam,miR29_KO_Th2.bam
60995948,0,0
60995949,0,0
60995950,0,0
60995951,0,0
60995952,0,0
60995953,0,0
60995954,0,0
60995955,0,0
60995956,0,0
60995957,0,0
60995958,0,0
60995959,0,0
60995960,0,0
60995961,0,0
60995962,0,0
60995963,0,0
60995964,0,0
60995965,0,0
60995966,0,0
60995967,0,0
60995968,0,0
60995969,0,0
60995970,0,0
60995971,0,0
60995972,0,0
60995973,0,0
60995974,0,0
60995975,0,0
60995976,0,0
60995977,0,0
60995978,0,0
60995979,0,0
60995980,0,0
60995981,0,0
60995982,0,0
60995983,0,0
60995984,0,0
60995985,0,0
60995986,0,0
60995987,0,0
60995988,0,0
60995989,0,0
60995990,0,0
60995991,0,0
60995992,0,0
60995993,0,0
60995994,0,0
60995995,0,0
60995996,0,0
60995997,0,0
60995998,0,0
60995999,0,0
60996000,0,0
60996001,0,0
60996002,0,0
60996003,0,0
60996004,0,0
60996005,0,0
60996006,0,0
60996007,0,0
60996008,0,0
60996009,0,0
60996010,0,0
60996011,0,0
60996012,0,0
60996013,0,0
60996014,0,0
60996015,0,0
60996016,0,0
60996017,0,0
60996018,0,0
60996019,0,0
60996020,0,0
60996021,0,0
60996022,0,0
60996023,0,0
60996024,0,0
60996025,0,0
60996026,0,0
60996027,0,0
60996028,0,0
60996029,0,0
60996030,0,0
60996031,0,0
60996032,0,0
60996033,0,0
60996034,0,0
60996035,0,0
60996036,0,0
60996037,0,0
60996038,0,0
60996039,0,0
60996040,0,0
60996041,0,0
60996042,0,0
60996043,0,0
60996044,0,0
60996045,0,0
60996046,0,0
60996047,0,0
60996048,0,0
60996049,0,0
60996050,0,0
60996051,0,0
60996052,0,0
60996053,0,0
60996054,0,0
60996055,0,0
60996056,0,0
60996057,0,0
60996058,0,0
60996059,0,0
60996060,0,0
60996061,0,0
60996062,0,0
60996063,0,0
60996064,0,0
60996065,0,0
60996066,0,0
60996067,0,0
60996068,0,0
60996069,0,0
60996070,0,0
60996071,0,0
60996072,0,0
60996073,0,0
60996074,0,0
60996075,0,0
60996076,0,0
60996077,0,0
60996078,0,0
60996079,0,0
60996080,0,0
60996081,0,0
60996082,0,0
60996083,0,0
60996084,0,0
60996085,0,0
60996086,0,0
60996087,0,0
60996088,0,0
60996089,0,0
60996090,0,0
60996091,0,0
60996092,0,0
60996093,0,0
60996094,0,0
60996095,0,0
60996096,0,0
60996097,0,0
60996098,0,0
60996099,0,0
60996100,0,0
60996101,0,0
60996102,0,0
60996103,0,0
60996104,0,0
60996105,0,0
60996106,0,0
60996107,0,0
60996108,0,0
60996109,0,0
60996110,0,0
60996111,0,0
60996112,0,0
60996113,0,0
60996114,0,0
60996115,0,0
60996116,0,0
60996117,0,0
60996118,0,0
60996119,0,0
60996120,0,0
60996121,0,0
60996122,0,0
60996123,0,0
60996124,0,0
60996125,0,0
60996126,0,0
60996127,0,0
60996128,0,0
60996129,0,0
60996130,0,0
60996131,0,0
60996132,0,0
60996133,0,0
60996134,0,0
60996135,0,0
60996136,0,0
60996137,0,0
60996138,0,0
60996139,0,0
60996140,0,0
60996141,0,0
60996142,0,0
60996143,0,0
60996144,0,0
60996145,0,0
60996146,0,0
60996147,0,0
60996148,0,0
60996149,0,0
60996150,0,0
60996151,0,0
60996152,0,0
60996153,0,0
60996154,0,0
60996155,0,0
60996156,0,0
60996157,0,0
60996158,0,0
60996159,0,0
60996160,0,0
60996161,0,0
60996162,0,0
60996163,0,0
60996164,0,0
60996165,0,0
60996166,0,0
60996167,0,0
60996168,0,0
60996169,0,0
60996170,0,0
60996171,0,0
60996172,0,0
60996173,0,0
60996174,0,0
60996175,0,0
60996176,0,0
60996177,0,0
60996178,0,0
60996179,0,0
60996180,0,0
60996181,0,0
60996182,0,0
60996183,0,0
60996184,0,0
60996185,0,0
60996186,0,0
60996187,0,0
60996188,0,0
60996189,0,0
60996190,0,0
60996191,0,0
60996192,0,0
60996193,0,0
60996194,0,0
60996195,0,0
60996196,0,0
60996197,0,0
60996198,0,0
60996199,0,0
60996200,0,0
60996201,0,0
60996202,0,0
60996203,0,0
60996204,0,0
60996205,0,0
60996206,0,0
60996207,0,0
60996208,0,0
60996209,0,0
60996210,0,0
60996211,0,0
60996212,0,0
60996213,0,0
60996214,0,0
60996215,0,0
60996216,0,0
60996217,0,0
60996218,0,0
60996219,0,0
60996220,0,0
60996221,0,0
60996222,0,0
60996223,0,0
60996224,0,0
60996225,0,0
60996226,0,0
60996227,0,0
60996228,0,0
60996229,0,0
60996230,0,0
60996231,0,0
60996232,0,0
60996233,0,0
60996234,0,0
60996235,0,0
60996236,0,0
60996237,0,0
60996238,0,0
60996239,0,0
60996240,0,0
60996241,0,0
60996242,0,0
60996243,0,0
60996244,0,0
60996245,0,0
60996246,0,0
60996247,0,0
60996248,0,0
60996249,0,0
60996250,0,0
60996251,0,0
60996252,0,0
60996253,0,0
60996254,0,0
60996255,0,0
60996256,0,0
60996257,0,0
60996258,0,0
60996259,0,0
60996260,0,0
60996261,0,0
60996262,0,0
60996263,0,0
60996264,0,0
60996265,0,0
60996266,0,0
60996267,0,0
60996268,0,0
60996269,0,1
60996270,0,1
60996271,0,1
60996272,0,1
60996273,0,1
60996274,0,1
60996275,0,1
60996276,0,1
60996277,0,1
60996278,0,1
60996279,0,1
60996280,0,1
60996281,0,1
60996282,0,1
60996283,0,1
60996284,0,1
60996285,0,1
60996286,0,1
60996287,0,1
60996288,0,1
60996289,0,1
60996290,0,0
60996291,0,0
60996292,0,0
60996293,32,0
60996294,32,0
60996295,32,0
60996296,32,0
60996297,29,0
60996298,31,0
60996299,32,0
60996300,31,0
60996301,31,0
60996302,32,0
60996303,32,0
60996304,32,0
60996305,31,0
60996306,32,0
60996307,32,0
60996308,32,0
60996309,32,0
60996310,32,0
60996311,32,0
60996312,32,0
60996313,32,0
60996314,32,0
60996315,32,0
60996316,32,0
60996317,32,0
60996318,32,0
60996319,0,0
60996320,0,0
60996321,0,0
60996322,0,0
60996323,0,0
60996324,0,0
60996325,0,0
60996326,0,0
60996327,0,0
60996328,0,0
60996329,0,0
60996330,0,0
60996331,0,0
60996332,0,0
60996333,0,0
60996334,0,0
60996335,0,0
60996336,0,0
60996337,0,0
60996338,0,0
60996339,0,0
60996340,0,0
60996341,0,0
60996342,0,0
60996343,0,0
60996344,0,0
60996345,0,0
60996346,0,0
60996347,0,0
60996348,0,0
60996349,0,0
60996350,0,0
60996351,0,0
60996352,0,0
60996353,0,0
60996354,0,0
60996355,0,0
60996356,0,0
60996357,0,0
60996358,0,0
60996359,0,0
60996360,0,0
60996361,0,0
60996362,0,0
60996363,0,0
60996364,0,0
60996365,0,0
60996366,0,0
60996367,0,0
60996368,0,0
60996369,0,0
60996370,0,0
60996371,0,0
60996372,0,0
60996373,0,0
60996374,0,0
60996375,0,0
60996376,0,0
60996377,0,0
60996378,0,0
60996379,0,0
60996380,0,0
60996381,0,0
60996382,0,0
60996383,0,0
60996384,0,0
60996385,0,0
60996386,0,0
60996387,0,0
60996388,0,0
60996389,0,0
60996390,0,0
60996391,0,0
60996392,0,0
60996393,0,0
60996394,0,0
60996395,0,0
60996396,0,0
60996397,0,0
60996398,0,0
60996399,0,0
60996400,0,0
60996401,0,0
60996402,0,0
60996403,0,0
60996404,0,0
60996405,0,0
60996406,0,0
60996407,0,0
60996408,0,0
60996409,0,0
60996410,0,0
60996411,0,0
60996412,0,0
60996413,0,0
60996414,0,0
60996415,0,0
60996416,0,0
60996417,0,0
60996418,0,0
60996419,0,0
60996420,0,0
60996421,0,0
60996422,0,0
60996423,0,0
60996424,0,0
60996425,0,0
60996426,0,0
60996427,0,0
60996428,0,0
60996429,0,0
60996430,0,0
60996431,0,0
60996432,0,0
60996433,0,0
60996434,0,0
60996435,0,0
60996436,0,0
60996437,1,0
60996438,1,0
60996439,1,0
60996440,0,0
60996441,1,0
60996442,1,0
60996443,0,0
60996444,1,0
60996445,1,0
60996446,0,0
60996447,1,0
60996448,1,0
60996449,1,0
60996450,1,0
60996451,1,0
60996452,1,0
60996453,1,0
60996454,1,0
60996455,1,0
60996456,1,0
60996457,1,0
60996458,0,0
60996459,0,0
60996460,0,0
60996461,0,0
60996462,0,0
60996463,0,0
60996464,0,0
60996465,0,0
60996466,0,0
60996467,0,0
60996468,0,0
60996469,0,0
60996470,0,0
60996471,0,0
60996472,0,0
60996473,0,0
60996474,0,0
60996475,0,0
60996476,0,0
60996477,0,0
60996478,0,0
60996479,0,0
60996480,0,0
60996481,0,0
60996482,0,0
60996483,0,0
60996484,0,0
60996485,0,0
60996486,0,0
60996487,0,0
60996488,0,0
60996489,0,0
60996490,0,0
60996491,0,0
60996492,0,0
60996493,0,0
60996494,0,0
60996495,0,0
60996496,0,0
60996497,0,0
60996498,0,0
60996499,0,0
60996500,0,0
60996501,0,0
60996502,0,0
60996503,0,0
60996504,0,0
60996505,0,0
60996506,0,0
60996507,0,0
60996508,0,0
60996509,0,0
60996510,0,0
60996511,0,0
60996512,0,0
60996513,0,0
60996514,0,0
60996515,0,0
60996516,0,0
60996517,0,0
60996518,0,0
60996519,0,0
60996520,0,0
60996521,0,0
60996522,0,0
60996523,0,0
60996524,0,0
60996525,0,0
60996526,0,0
60996527,0,0
60996528,0,0
60996529,0,0
60996530,0,0
60996531,0,0
60996532,0,0
60996533,0,0
60996534,0,0
60996535,0,0
60996536,0,0
60996537,0,0
60996538,0,0
60996539,0,0
60996540,0,0
60996541,0,0
60996542,0,0
60996543,0,0
60996544,0,0
60996545,0,0
60996546,0,0
60996547,0,0
60996548,0,0
60996549,0,0
60996550,0,0
60996551,0,0
60996552,0,0
60996553,0,0
60996554,0,0
60996555,0,0
60996556,0,0
60996557,0,0
60996558,0,0
60996559,0,0
60996560,0,0
60996561,0,0
60996562,0,0
60996563,0,0
60996564,0,0
60996565,0,0
60996566,0,0
60996567,0,0
60996568,0,0
60996569,0,0
60996570,0,0
60996571,0,0
60996572,0,0
60996573,0,0
60996574,0,0
60996575,0,0
60996576,0,0
60996577,0,0
60996578,0,0
60996579,0,0
60996580,0,0
60996581,0,0
60996582,0,0
60996583,0,0
60996584,0,0
60996585,0,0
60996586,0,0
60996587,0,0
60996588,0,0
60996589,0,0
60996590,0,0
60996591,0,0
60996592,0,0
60996593,0,0
60996594,0,0
60996595,0,0
60996596,0,0
60996597,0,0
60996598,0,0
60996599,0,0
60996600,0,0
60996601,0,0
60996602,0,0
60996603,0,0
60996604,0,0
60996605,0,0
60996606,0,0
60996607,0,0
60996608,0,0
60996609,0,0
60996610,0,0
60996611,0,0
60996612,0,0
60996613,0,0
60996614,0,0
60996615,0,0
60996616,0,0
60996617,0,0
60996618,0,0
60996619,0,0
60996620,0,0
60996621,0,0
60996622,0,0
60996623,0,0
60996624,0,0
60996625,0,0
60996626,0,0
60996627,0,0
60996628,0,0
60996629,0,0
60996630,0,0
60996631,0,0
60996632,0,0
60996633,0,0
60996634,0,0
60996635,0,0
60996636,0,0
60996637,0,0
60996638,0,0
60996639,0,0
60996640,0,0
60996641,0,0
60996642,0,0
60996643,0,0
60996644,0,0
60996645,0,0
60996646,0,0
60996647,0,0
60996648,0,0
60996649,0,0
60996650,0,0
60996651,0,0
60996652,0,0
60996653,0,0
60996654,0,0
60996655,0,0
60996656,0,0
60996657,0,0
60996658,0,0
60996659,0,0
60996660,0,0
60996661,0,0
60996662,0,0
60996663,0,0
60996664,0,0
60996665,0,0
60996666,0,0
60996667,0,1
60996668,0,1
60996669,0,1
60996670,0,1
60996671,0,1
60996672,0,1
60996673,0,1
60996674,0,1
60996675,0,1
60996676,0,1
60996677,0,1
60996678,0,1
60996679,5,1
60996680,9,1
60996681,8,1
60996682,8,1
60996683,9,1
60996684,8,1
60996685,8,1
60996686,8,1
60996687,9,1
60996688,9,1
60996689,9,1
60996690,8,1
60996691,9,1
60996692,9,1
60996693,9,1
60996694,9,1
60996695,9,1
60996696,9,1
60996697,9,1
60996698,9,1
60996699,9,1
60996700,9,1
60996701,9,1
60996702,9,1
60996703,9,1
60996704,9,1
60996705,9,1
60996706,9,1
60996707,0,1
60996708,0,1
60996709,0,1
60996710,0,1
60996711,0,1
60996712,0,0
60996713,0,0
60996714,0,0
60996715,0,0
60996716,0,0
60996717,0,0
60996718,0,0
60996719,0,0
60996720,0,0
60996721,0,0
60996722,0,0
60996723,0,0
60996724,0,0
60996725,0,0
60996726,2,0
60996727,2,0
60996728,1,0
60996729,2,0
60996730,2,0
60996731,2,0
60996732,2,0
60996733,2,0
60996734,2,0
60996735,2,0
60996736,2,0
60996737,2,0
60996738,2,0
60996739,2,0
60996740,2,0
60996741,2,0
60996742,2,0
60996743,2,0
60996744,2,0
60996745,2,0
60996746,2,0
60996747,2,0
60996748,2,0
60996749,2,0
60996750,2,0
60996751,2,0
60996752,2,0
60996753,2,0
60996754,2,0
60996755,2,0
60996756,2,0
60996757,2,0
60996758,2,0
60996759,2,0
60996760,2,0
60996761,2,0
60996762,2,0
60996763,0,0
60996764,0,0
60996765,0,0
60996766,0,0
60996767,0,0
60996768,0,0
60996769,0,0
60996770,0,0
60996771,0,0
60996772,0,0
60996773,0,0
60996774,0,0
60996775,0,0
60996776,0,0
60996777,0,0
60996778,0,0
60996779,0,0
60996780,0,0
60996781,0,0
60996782,0,0
60996783,0,0
60996784,0,0
60996785,0,0
60996786,0,0
60996787,0,0
60996788,0,0
60996789,0,0
60996790,0,0
60996791,0,0
60996792,0,0
60996793,0,0
60996794,0,0
60996795,0,0
60996796,0,0
60996797,0,0
60996798,0,0
60996799,0,0
60996800,0,0
60996801,0,0
60996802,0,0
60996803,0,0
60996804,0,0
60996805,0,0
60996806,0,0
60996807,0,0
60996808,0,0
60996809,0,0
60996810,0,0
60996811,0,0
60996812,0,0
60996813,0,0
60996814,0,0
60996815,0,0
60996816,0,0
60996817,0,0
60996818,0,0
60996819,0,0
60996820,0,0
60996821,0,0
60996822,0,0
60996823,0,0
60996824,0,0
60996825,0,0
60996826,0,0
60996827,0,0
60996828,0,0
60996829,0,0
60996830,0,0
60996831,0,0
60996832,0,0
60996833,0,0
60996834,0,0
60996835,0,0
60996836,0,0
60996837,0,0
60996838,0,0
60996839,0,0
60996840,0,0
60996841,0,0
60996842,0,0
60996843,0,0
60996844,0,0
60996845,0,0
60996846,0,0
60996847,0,0
60996848,0,0
60996849,0,0
60996850,0,0
60996851,0,0
60996852,0,0
60996853,0,0
60996854,0,0
60996855,0,0
60996856,0,0
60996857,0,0
60996858,0,0
60996859,0,0
60996860,0,0
60996861,0,0
60996862,0,0
60996863,0,0
60996864,0,0
60996865,0,0
60996866,0,0
60996867,0,0
60996868,0,0
60996869,0,0
60996870,0,0
60996871,0,0
60996872,0,0
60996873,0,0
60996874,0,0
60996875,0,0
60996876,0,0
60996877,0,0
60996878,0,0
60996879,0,0
60996880,0,0
60996881,0,0
60996882,0,0
60996883,0,0
60996884,0,0
60996885,0,0
60996886,0,0
60996887,0,0
60996888,0,0
60996889,0,0
60996890,0,0
60996891,0,0
60996892,0,0
60996893,0,0
60996894,0,0
60996895,0,0
60996896,0,0
60996897,0,0
60996898,0,0
60996899,2,0
60996900,2,0
60996901,2,0
60996902,2,0
60996903,2,0
60996904,2,0
60996905,2,0
60996906,2,0
60996907,2,0
60996908,2,0
60996909,2,0
60996910,2,0
60996911,2,0
60996912,2,0
60996913,2,0
60996914,2,0
60996915,2,0
60996916,2,0
60996917,2,0
60996918,2,0
60996919,2,0
60996920,1,0
60996921,2,0
60996922,0,0
60996923,0,0
60996924,0,0
60996925,0,0
60996926,0,0
60996927,0,0
60996928,0,0
60996929,0,0
60996930,0,0
60996931,0,0
60996932,0,0
60996933,0,0
60996934,0,0
60996935,0,0
60996936,0,0
60996937,0,0
60996938,0,0
60996939,0,0
60996940,0,0
60996941,0,0
60996942,0,0
60996943,0,0
60996944,0,0
60996945,0,0
60996946,0,0
60996947,0,0
60996948,0,0
60996949,0,0
60996950,0,0
60996951,0,0
60996952,0,0
60996953,0,0
60996954,0,0
60996955,0,0
60996956,0,0
60996957,0,0
60996958,0,0
60996959,0,0
60996960,0,0
60996961,0,0
60996962,0,0
60996963,0,0
60996964,0,0
60996965,0,0
60996966,0,0
60996967,8,0
60996968,8,0
60996969,8,0
60996970,8,0
60996971,8,0
60996972,8,0
60996973,8,0
60996974,8,0
60996975,8,0
60996976,8,0
60996977,7,0
60996978,8,0
60996979,8,0
60996980,8,0
60996981,8,0
60996982,8,0
60996983,8,0
60996984,8,0
60996985,8,0
60996986,8,0
60996987,8,0
60996988,8,0
60996989,0,0
60996990,0,0
60996991,0,0
60996992,0,0
60996993,0,0
60996994,0,0
60996995,0,0
60996996,0,0
60996997,0,0
60996998,0,0
60996999,0,0
60997000,0,0
60997001,0,0
60997002,0,0
60997003,0,0
60997004,0,0
60997005,0,0
60997006,0,0
60997007,0,0
60997008,0,0
60997009,0,0
60997010,0,0
60997011,0,0
60997012,0,0
60997013,1,0
60997014,1,0
60997015,1,0
60997016,1,0
60997017,1,0
60997018,1,0
60997019,1,0
60997020,1,0
60997021,1,0
60997022,1,0
60997023,1,0
60997024,1,0
60997025,1,0
60997026,1,0
60997027,1,0
60997028,1,0
60997029,1,0
60997030,1,0
60997031,1,0
60997032,0,0
60997033,0,0
60997034,0,0
60997035,0,0
60997036,0,0
60997037,0,0
60997038,0,0
60997039,0,0
60997040,0,0
60997041,0,0
60997042,0,0
60997043,0,0
60997044,0,0
60997045,0,0
60997046,0,0
60997047,0,0
60997048,0,0
60997049,0,0
60997050,0,0
60997051,0,0
60997052,0,0
60997053,0,0
60997054,0,0
60997055,0,0
60997056,0,0
60997057,0,0
60997058,0,0
60997059,0,0
60997060,0,0
60997061,0,0
60997062,0,0
60997063,0,0
60997064,0,0
60997065,0,0
60997066,0,0
60997067,0,0
60997068,0,0
60997069,0,0
60997070,0,0
60997071,0,0
60997072,0,0
60997073,0,0
60997074,0,0
60997075,0,0
60997076,0,0
60997077,0,0
60997078,0,0
60997079,0,0
60997080,0,0
60997081,0,0
60997082,0,0
60997083,0,0
60997084,0,0
60997085,0,0
60997086,0,0
60997087,0,0
60997088,0,0
60997089,0,0
60997090,0,0
60997091,0,0
60997092,0,0
60997093,0,0
60997094,0,0
60997095,0,0
60997096,0,0
60997097,0,0
60997098,0,0
60997099,0,0
60997100,0,0
60997101,0,0
60997102,0,0
60997103,0,0
60997104,0,0
60997105,0,0
60997106,0,0
60997107,0,0
60997108,0,0
60997109,0,0
60997110,0,0
60997111,0,0
60997112,0,0
60997113,0,0
60997114,0,0
60997115,0,0
60997116,0,0
60997117,0,0
60997118,0,0
60997119,0,0
60997120,0,0
60997121,0,0
60997122,0,0
60997123,0,0
60997124,0,0
60997125,0,0
60997126,0,0
60997127,0,0
60997128,0,0
60997129,0,0
60997130,0,0
60997131,0,0
60997132,0,0
60997133,0,0
60997134,0,0
60997135,0,0
60997136,0,0
60997137,0,0
60997138,0,0
60997139,0,0
60997140,0,0
60997141,0,0
60997142,0,0
60997143,0,0
60997144,0,0
60997145,0,0
60997146,0,0
60997147,0,0
60997148,0,0
60997149,0,0
60997150,0,0
60997151,0,0
60997152,0,0
60997153,0,0
60997154,0,0
60997155,0,0
60997156,0,0
60997157,0,0
60997158,0,0
60997159,0,0
60997160,0,0
60997161,0,0
60997162,0,0
60997163,0,0
60997164,0,0
60997165,0,0
60997166,0,0
60997167,0,0
60997168,0,0
60997169,0,0
60997170,0,0
60997171,0,0
60997172,0,0
60997173,0,0
60997174,0,0
60997175,0,0
60997176,0,0
60997177,0,0
60997178,0,0
60997179,0,0
60997180,0,0
60997181,0,0
60997182,0,0
60997183,0,0
60997184,0,0
60997185,0,0
60997186,0,0
60997187,0,0
60997188,0,0
60997189,0,0
60997190,0,0
60997191,0,0
60997192,0,0
60997193,0,0
60997194,0,0
60997195,0,0
60997196,0,0
60997197,0,0
60997198,0,0
60997199,0,0
60997200,0,0
60997201,0,0
60997202,0,0
60997203,0,0
60997204,0,0
60997205,0,0
60997206,0,0
60997207,0,0
60997208,0,0
60997209,0,0
60997210,0,0
60997211,0,0
60997212,0,0
60997213,0,0
60997214,0,0
60997215,0,0
60997216,0,0
60997217,0,0
60997218,0,0
60997219,0,0
60997220,0,0
60997221,0,0
60997222,0,0
60997223,0,0
60997224,0,0
60997225,0,0
60997226,0,0
60997227,0,0
60997228,0,0
60997229,0,0
60997230,0,0
60997231,0,0
60997232,0,0
60997233,0,0
60997234,0,0
60997235,0,0
60997236,0,0
60997237,0,0
60997238,0,0
60997239,0,0
60997240,0,0
60997241,0,0
60997242,0,0
60997243,0,0
60997244,0,0
60997245,0,0
60997246,0,0
60997247,0,0
60997248,0,0
60997249,0,0
60997250,0,0
60997251,0,0
60997252,0,0
60997253,0,0
60997254,0,0
60997255,0,0
60997256,0,0
60997257,0,0
60997258,0,0
60997259,0,0
60997260,0,0
60997261,0,0
60997262,0,0
60997263,0,0
60997264,0,0
60997265,0,0
60997266,0,0
60997267,0,0
60997268,0,0
60997269,0,0
60997270,0,0
60997271,0,0
60997272,0,0
60997273,0,0
60997274,0,0
60997275,0,0
60997276,0,0
60997277,0,0
60997278,0,0
60997279,0,0
60997280,0,0
60997281,0,0
60997282,0,0
60997283,0,0
60997284,0,0
60997285,0,0
60997286,0,0
60997287,5,0
60997288,5,0
60997289,4,0
60997290,8,0
60997291,8,0
60997292,8,0
60997293,8,0
60997294,8,0
60997295,8,0
60997296,7,0
60997297,8,0
60997298,7,0
60997299,8,0
60997300,8,0
60997301,8,0
60997302,8,0
60997303,8,0
60997304,8,0
60997305,7,0
60997306,8,0
60997307,8,0
60997308,8,0
60997309,7,0
60997310,8,0
60997311,7,0
60997312,8,0
60997313,8,0
60997314,8,0
60997315,8,0
60997316,8,0
60997317,8,0
60997318,8,0
60997319,8,0
60997320,8,0
60997321,8,0
60997322,8,0
60997323,3,0
60997324,3,0
60997325,3,0
60997326,3,0
60997327,3,0
60997328,0,0
60997329,0,0
60997330,0,0
60997331,0,0
60997332,0,0
60997333,0,0
60997334,0,0
60997335,0,0
60997336,0,0
60997337,0,0
60997338,0,0
60997339,0,0
60997340,0,0
60997341,0,0
60997342,0,0
60997343,0,0
60997344,0,0
60997345,0,0
60997346,0,0
60997347,0,0
60997348,0,0
60997349,0,0
60997350,5,0
60997351,5,0
60997352,5,0
60997353,5,0
60997354,5,0
60997355,4,0
60997356,4,0
60997357,5,0
60997358,4,0
60997359,5,0
60997360,4,0
60997361,5,0
60997362,5,0
60997363,5,0
60997364,5,0
60997365,5,0
60997366,5,0
60997367,0,0
60997368,0,0
60997369,0,0
60997370,0,0
60997371,0,0
60997372,0,0
60997373,0,0
60997374,0,0
60997375,0,0
60997376,0,0
60997377,0,0
60997378,0,0
60997379,0,0
60997380,0,0
60997381,0,0
60997382,0,0
60997383,0,0
60997384,0,0
60997385,0,0
60997386,0,0
60997387,0,0
60997388,0,0
60997389,0,0
60997390,0,0
60997391,0,0
60997392,0,0
60997393,0,0
60997394,0,0
60997395,0,0
60997396,0,0
60997397,0,0
60997398,0,0
60997399,0,0
60997400,0,0
60997401,0,0
60997402,0,0
60997403,0,0
60997404,0,0
60997405,0,0
60997406,0,0
60997407,0,0
60997408,0,0
60997409,0,0
60997410,0,0
60997411,0,0
60997412,0,0
60997413,0,0
60997414,0,0
60997415,0,0
60997416,0,0
60997417,0,0
60997418,0,0
60997419,0,0
60997420,0,0
60997421,0,0
60997422,0,0
60997423,0,0
60997424,0,0
60997425,0,0
60997426,0,0
60997427,0,0
60997428,0,0
60997429,0,0
60997430,0,0
60997431,0,0
60997432,0,0
60997433,0,0
60997434,0,0
60997435,0,0
60997436,0,0
60997437,0,0
60997438,0,0
60997439,0,0
60997440,0,0
60997441,0,0
60997442,0,0
60997443,0,0
60997444,0,0
60997445,0,0
60997446,0,0
60997447,0,0
60997448,0,0
60997449,0,0
60997450,0,0
60997451,0,0
60997452,0,0
60997453,0,0
60997454,0,0
60997455,0,0
60997456,0,0
60997457,0,0
60997458,0,0
60997459,0,0
60997460,0,0
60997461,0,0
60997462,0,0
60997463,0,0
60997464,0,0
60997465,0,0
60997466,0,0
60997467,0,0
60997468,0,0
60997469,0,0
60997470,0,0
60997471,0,0
60997472,0,0
60997473,3,0
60997474,3,0
60997475,3,0
60997476,3,0
60997477,2,0
60997478,2,0
60997479,3,0
60997480,3,0
60997481,3,0
60997482,3,0
60997483,3,0
60997484,3,0
60997485,3,0
60997486,3,0
60997487,3,0
60997488,3,0
60997489,3,0
60997490,3,0
60997491,3,0
60997492,3,0
60997493,3,0
60997494,3,0
60997495,3,0
60997496,3,0
60997497,3,0
60997498,3,0
60997499,3,0
60997500,3,0
60997501,3,0
60997502,3,0
60997503,0,0
60997504,3,0
60997505,3,0
60997506,3,0
60997507,3,0
60997508,2,0
60997509,3,0
60997510,3,0
60997511,3,0
60997512,0,0
60997513,0,0
60997514,0,0
60997515,0,0
60997516,0,0
60997517,0,0
60997518,0,0
60997519,0,0
60997520,0,0
60997521,0,0
60997522,0,0
60997523,0,0
60997524,0,0
60997525,0,0
60997526,0,0
60997527,0,0
60997528,0,0
60997529,0,0
60997530,0,0
60997531,0,0
60997532,0,0
60997533,0,0
60997534,0,0
60997535,0,0
60997536,0,0
60997537,0,0
60997538,0,0
60997539,0,0
60997540,0,0
60997541,0,0
60997542,0,0
60997543,0,0
60997544,0,0
60997545,0,0
60997546,0,0
60997547,0,0
60997548,0,0
60997549,0,0
60997550,0,0
60997551,0,0
60997552,0,0
60997553,1,0
60997554,6,0
60997555,10,0
60997556,11,0
60997557,11,0
60997558,12,0
60997559,12,0
60997560,12,0
60997561,12,0
60997562,12,0
60997563,12,0
60997564,12,0
60997565,12,0
60997566,12,0
60997567,12,0
60997568,12,0
60997569,12,0
60997570,24,0
60997571,26,0
60997572,29,0
60997573,30,0
60997574,30,0
60997575,30,0
60997576,31,0
60997577,30,0
60997578,32,0
60997579,32,0
60997580,32,0
60997581,31,0
60997582,32,0
60997583,31,0
60997584,32,0
60997585,30,0
60997586,32,0
60997587,32,0
60997588,32,0
60997589,32,0
60997590,31,0
60997591,31,0
60997592,32,0
60997593,32,0
60997594,30,0
60997595,30,0
60997596,29,0
60997597,30,0
60997598,21,0
60997599,22,0
60997600,22,0
60997601,22,0
60997602,20,0
60997603,20,0
60997604,21,0
60997605,21,0
60997606,21,0
60997607,21,0
60997608,16,0
60997609,17,0
60997610,17,0
60997611,28,0
60997612,26,0
60997613,27,0
60997614,32,0
60997615,34,0
60997616,30,0
60997617,32,0
60997618,29,0
60997619,30,0
60997620,31,0
60997621,30,0
60997622,31,0
60997623,33,0
60997624,33,0
60997625,39,0
60997626,39,0
60997627,39,0
60997628,43,0
60997629,43,0
60997630,42,0
60997631,43,0
60997632,43,0
60997633,43,0
60997634,43,0
60997635,43,0
60997636,43,0
60997637,42,0
60997638,40,0
60997639,42,0
60997640,45,0
60997641,45,0
60997642,42,0
60997643,28,0
60997644,13,0
60997645,10,0
60997646,4,0
60997647,4,0
60997648,4,0
60997649,4,0
60997650,4,0
60997651,4,0
60997652,4,0
60997653,4,0
60997654,4,0
60997655,4,0
60997656,4,0
60997657,4,0
60997658,4,0
60997659,4,0
60997660,4,0
60997661,4,0
60997662,4,0
60997663,4,0
60997664,4,0
60997665,4,0
60997666,4,0
60997667,4,0
60997668,4,0
60997669,4,0
60997670,4,0
60997671,4,0
60997672,4,0
60997673,4,0
60997674,4,0
60997675,4,0
60997676,4,0
60997677,4,0
60997678,4,0
60997679,4,0
60997680,4,0
60997681,0,0
60997682,0,0
60997683,0,0
60997684,0,0
60997685,0,0
60997686,0,0
60997687,0,0
60997688,0,0
60997689,0,0
60997690,0,0
60997691,0,0
60997692,0,0
60997693,1,0
